Despachos Decisões e Sentenças
Disponibilizar relatório CSV para Despachos Decisões e Sentenças

Data Início (dd/mm/yyyy): 01/12/2017
Data Fim (dd/mm/yyyy): 02/12/2017

Total de registros: 4603
Relatório gerado em  31/01/2018 15:19:46

tipo mov;Descricao TUMP;Orgao Julgador;Processo;Data Movimentacao;Juiz;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0004803-19.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003463-40.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003503-22.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003522-28.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0004141-55.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Liminar;1ª Vara Cível da Comarca Vitória Santo Antão;0002912-26.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0006412-37.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0008932-67.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003713-73.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Liminar;1ª Vara Cível da Comarca Vitória Santo Antão;0002859-45.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003913-80.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Recurso;1ª Vara Cível da Comarca Vitória Santo Antão;0002898-42.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003902-51.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0004243-77.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0004522-63.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0004833-54.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003134-28.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003144-72.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003433-05.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Recurso Extraordinário com repercussão geral;1ª Vara Cível da Comarca Vitória Santo Antão;0002639-47.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca Vitória Santo Antão;0002443-77.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0006936-34.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0007893-35.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca Vitória Santo Antão;0002643-84.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0007523-56.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0007003-96.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0008513-47.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0008283-05.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca Vitória Santo Antão;0002971-14.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0006863-62.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0009082-48.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0004860-37.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0005251-89.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0008150-60.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003284-09.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003245-12.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003162-93.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0007552-09.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Exceção de pré-executividade;1ª Vara Cível da Comarca Vitória Santo Antão;0003499-82.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0001014-12.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0009162-12.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003332-65.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003313-59.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0009643-72.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0009413-30.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0001716-55.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0001750-30.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0003033-88.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Convenção das Partes;1ª Vara Cível da Comarca Vitória Santo Antão;0011408-78.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002666-08.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002669-60.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002725-93.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Liminar;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002669-60.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002765-75.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002695-58.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002629-78.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002663-53.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002629-78.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002663-53.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002666-08.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Liminar;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002695-58.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002671-30.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002671-30.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002765-75.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Liminar;1ª Vara Cível da Comarca de Afogados da Ingazeira;0002725-93.2017.8.17.2110;01/12/2017;HILDEBERTO JUNIOR DA ROCHA SILVESTRE;
Decisão;Liminar;1ª Vara Cível da Comarca de Arcoverde;0001886-29.2017.8.17.2220;01/12/2017;CLAUDIO MARCIO PEREIRA DE LIMA;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Camaragibe;0008843-28.2017.8.17.2420;01/12/2017;GERSON BARBOSA DA SILVA JUNIOR;
Decisão;Liminar;1ª Vara Cível da Comarca de Camaragibe;0008954-12.2017.8.17.2420;01/12/2017;MARIA DO CARMO DA COSTA SOARES;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Camaragibe;0002149-43.2017.8.17.2420;01/12/2017;GERSON BARBOSA DA SILVA JUNIOR;
Decisão;Liminar;1ª Vara Cível da Comarca de Camaragibe;0001673-05.2017.8.17.2420;01/12/2017;GERSON BARBOSA DA SILVA JUNIOR;
Decisão;Liminar;1ª Vara Cível da Comarca de Camaragibe;0008862-34.2017.8.17.2420;01/12/2017;MARIA DO CARMO DA COSTA SOARES;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Camaragibe;0008857-12.2017.8.17.2420;01/12/2017;GERSON BARBOSA DA SILVA JUNIOR;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Camaragibe;0008869-26.2017.8.17.2420;01/12/2017;GERSON BARBOSA DA SILVA JUNIOR;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca de Camaragibe;0000211-47.2016.8.17.2420;01/12/2017;GERSON BARBOSA DA SILVA JUNIOR;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca de Ipojuca;0001724-56.2017.8.17.2730;01/12/2017;ILDETE VERISSIMO DE LIMA;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Ipojuca;0001734-03.2017.8.17.2730;01/12/2017;ILDETE VERISSIMO DE LIMA;
Decisão;Liminar;1ª Vara Cível da Comarca de Ipojuca;0001127-87.2017.8.17.2730;01/12/2017;ILDETE VERISSIMO DE LIMA;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca de Ipojuca;0001734-03.2017.8.17.2730;01/12/2017;ILDETE VERISSIMO DE LIMA;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Ipojuca;0001724-56.2017.8.17.2730;01/12/2017;ILDETE VERISSIMO DE LIMA;
Decisão;Liminar;1ª Vara Cível da Comarca de Limoeiro;0001186-87.2017.8.17.2920;01/12/2017;EVANDRO DE MELO CABRAL;
Decisão;Liminar;1ª Vara Cível da Comarca de Limoeiro;0001066-44.2017.8.17.2920;01/12/2017;EVANDRO DE MELO CABRAL;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca de Petrolina;0000808-83.2017.8.17.3130;01/12/2017;FRANCISCO JOSAFA MOREIRA;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca de Petrolina;0005530-63.2017.8.17.3130;01/12/2017;FRANCISCO JOSAFA MOREIRA;
Decisão;Liminar;1ª Vara Cível da Comarca de Serra Talhada;0001564-51.2017.8.17.3370;01/12/2017;AUGUSTO CEZAR DE SOUSA ARRUDA;
Decisão;Liminar;1ª Vara Cível da Comarca de Serra Talhada;0001579-20.2017.8.17.3370;01/12/2017;AUGUSTO CEZAR DE SOUSA ARRUDA;
Decisão;Liminar;1ª Vara Cível da Comarca de Serra Talhada;0001464-96.2017.8.17.3370;01/12/2017;AUGUSTO CEZAR DE SOUSA ARRUDA;
Decisão;Liminar;1ª Vara Cível da Comarca de Serra Talhada;0001578-35.2017.8.17.3370;01/12/2017;AUGUSTO CEZAR DE SOUSA ARRUDA;
Decisão;Liminar;1ª Vara Cível da Comarca de Serra Talhada;0001549-82.2017.8.17.3370;01/12/2017;AUGUSTO CEZAR DE SOUSA ARRUDA;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca do Cabo de Santo Agostinho;0009594-68.2017.8.17.2370;01/12/2017;IVANHOE HOLANDA FELIX;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca do Cabo de Santo Agostinho;0008452-29.2017.8.17.2370;01/12/2017;IVANHOE HOLANDA FELIX;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca do Cabo de Santo Agostinho;0009594-68.2017.8.17.2370;01/12/2017;IVANHOE HOLANDA FELIX;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca do Cabo de Santo Agostinho;0008490-41.2017.8.17.2370;01/12/2017;IVANHOE HOLANDA FELIX;
Decisão;Assistência Judiciária Gratuita;1ª Vara Cível da Comarca do Cabo de Santo Agostinho;0008452-29.2017.8.17.2370;01/12/2017;IVANHOE HOLANDA FELIX;
Decisão;Antecipação de tutela;1ª Vara Cível da Comarca do Cabo de Santo Agostinho;0008490-41.2017.8.17.2370;01/12/2017;IVANHOE HOLANDA FELIX;
Decisão;Liminar;1ª Vara da Comarca de Bezerros;0001370-23.2017.8.17.2280;01/12/2017;PAULO ALVES DE LIMA;
Decisão;Assistência Judiciária Gratuita;1ª Vara da Comarca de Surubim;0001248-15.2017.8.17.3410;01/12/2017;PAULO CESAR OLIVEIRA DE AMORIM;
Decisão;Suscitação de Conflito de Competência;1ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes;0016415-55.2017.8.17.8201;01/12/2017;VALERIA MARIA DE LIMA MELO ESTIMA;
Decisão;Antecipação de tutela;1ª Vara da Fazenda Pública da Comarca de Jaboatão dos Guararapes;0026158-63.2017.8.17.2810;01/12/2017;VALERIA MARIA DE LIMA MELO ESTIMA;
Decisão;Incompetência;1ª Vara de Família e Reg. Civil da Comarca de Garanhuns;0004201-31.2017.8.17.2640;01/12/2017;ENEAS OLIVEIRA DA ROCHA;
Decisão;Liminar;1ª Vara de Família e Registro Civil da Capital;0068514-75.2017.8.17.2001;01/12/2017;CLICERIO BEZERRA E SILVA;
Decisão;Julgamento em Diligência;1ª Vara de Família e Registro Civil da Comarca de Caruaru;0006564-20.2016.8.17.2480;01/12/2017;JOSE ARNALDO VASCONCELOS DA SILVA;
Decisão;Liminar;1ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes;0026473-91.2017.8.17.2810;01/12/2017;VALERIA MARIA SANTOS MAXIMO;
Decisão;Liminar;1ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes;0024096-50.2017.8.17.2810;01/12/2017;VALERIA MARIA SANTOS MAXIMO;
Decisão;Liminar;1ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes;0026419-28.2017.8.17.2810;01/12/2017;VALERIA MARIA SANTOS MAXIMO;
Decisão;Incompetência;1ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes;0026453-03.2017.8.17.2810;01/12/2017;VALERIA MARIA SANTOS MAXIMO;
Decisão;Liminar;1ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes;0026638-41.2017.8.17.2810;01/12/2017;VALERIA MARIA SANTOS MAXIMO;
Decisão;Liminar;1ª Vara de Família e Registro Civil da Comarca de Jaboatão dos Guararapes;0000488-23.2017.8.17.2810;01/12/2017;VALERIA MARIA SANTOS MAXIMO;
Decisão;Liminar;1ª Vara de Família e Registro Civil da Comarca de Olinda;0000576-06.2017.8.17.2990;01/12/2017;GUSTAVO VALENCA GENU;
Decisão;Incompetência;1ª Vara de Família e Registro Civil da Comarca de Olinda;0027491-92.2017.8.17.2990;01/12/2017;GUSTAVO VALENCA GENU;
Decisão;Liminar;1ª Vara de Família e Registro Civil da Comarca de Olinda;0027402-69.2017.8.17.2990;01/12/2017;GUSTAVO VALENCA GENU;
Decisão;Prisão;1ª Vara de Família e Registro Civil da Comarca de Olinda;0009862-08.2017.8.17.2990;01/12/2017;GUSTAVO VALENCA GENU;
Decisão;Incompetência;1ª Vara de Família e Registro Civil da Comarca de Olinda;0027464-12.2017.8.17.2990;01/12/2017;GUSTAVO VALENCA GENU;
Decisão;Incompetência;1ª Vara de Sucessões e Registros Públicos da Capital;0071049-74.2017.8.17.2001;01/12/2017;SAULO FABIANNE DE MELO FERREIRA;
Decisão;Antecipação de tutela;1º Juizado Especial Cível e das Relações de Consumo de Jaboatão dos Guararapes - Turno Manhã - 07:00h às 13:00h;0007255-25.2017.8.17.8227;01/12/2017;JADER MARINHO DOS SANTOS;
Decisão;Antecipação de tutela;1º Juizado Especial Cível e das Relações de Consumo de Jaboatão dos Guararapes - Turno Manhã - 07:00h às 13:00h;0007121-95.2017.8.17.8227;01/12/2017;JADER MARINHO DOS SANTOS;
Decisão;Antecipação de tutela;1º Juizado Especial da Fazenda Pública da Capital - Turno Tarde - 13:00h às 19:00h;0047326-50.2017.8.17.8201;01/12/2017;ROBERTO CARNEIRO PEDROSA;
Decisão;Antecipação de tutela;1º Juizado Especial da Fazenda Pública da Capital - Turno Tarde - 13:00h às 19:00h;0042709-47.2017.8.17.8201;01/12/2017;ROBERTO CARNEIRO PEDROSA;
Decisão;Antecipação de tutela;1º Juizado Especial da Fazenda Pública da Capital - Turno Tarde - 13:00h às 19:00h;0044148-93.2017.8.17.8201;01/12/2017;ROBERTO CARNEIRO PEDROSA;
Decisão;Antecipação de tutela;1º Juizado Especial da Fazenda Pública da Capital - Turno Tarde - 13:00h às 19:00h;0048129-33.2017.8.17.8201;01/12/2017;ROBERTO CARNEIRO PEDROSA;
Decisão;Bloqueio/penhora on line;21º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0048897-27.2015.8.17.8201;01/12/2017;MARCOS ANTONIO NERY DE AZEVEDO;
Decisão;Sem efeito suspensivo;21º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0025757-90.2017.8.17.8201;01/12/2017;MARCOS ANTONIO NERY DE AZEVEDO;
Decisão;Bloqueio/penhora on line;21º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0011616-71.2014.8.17.8201;01/12/2017;MARCOS ANTONIO NERY DE AZEVEDO;
Decisão;Sem efeito suspensivo;21º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0045968-84.2016.8.17.8201;01/12/2017;MARCOS ANTONIO NERY DE AZEVEDO;
Decisão;Com efeito suspensivo;22º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0015603-13.2017.8.17.8201;01/12/2017;NILDO NERY DOS SANTOS FILHO;
Decisão;Com efeito suspensivo;22º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0011184-52.2014.8.17.8201;01/12/2017;NILDO NERY DOS SANTOS FILHO;
Decisão;Antecipação de tutela;22º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0048173-52.2017.8.17.8201;01/12/2017;NILDO NERY DOS SANTOS FILHO;
Decisão;Bloqueio/penhora on line;22º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0008310-65.2012.8.17.8201;01/12/2017;NILDO NERY DOS SANTOS FILHO;
Decisão;Com efeito suspensivo;22º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0008628-72.2017.8.17.8201;01/12/2017;NILDO NERY DOS SANTOS FILHO;
Decisão;Com efeito suspensivo;22º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0001876-84.2017.8.17.8201;01/12/2017;NILDO NERY DOS SANTOS FILHO;
Decisão;Com efeito suspensivo;22º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0035335-77.2017.8.17.8201;01/12/2017;NILDO NERY DOS SANTOS FILHO;
